id,invoice_id,line_no,sub_no,raw_label_part,action1,action2,action3,target,position1,position2,position3,position4,position5,raw_label,unit_price,quantity,amount,other,set_name,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at
6778,25103586-1,1,1,ブラケット取付 カプラーロックスイッチ 穴掘り加工,取付,,,ブラケット,,,,,,カプラーロックスイッチブラケット穴掘り加工・スイッチ取替一式,12000.0,1.0,12000.0,カプラーロックスイッチ 穴掘り加工,ブラケット整備,False,,,,2025-12-08 10:05:06,2025/12/08
6779,25103586-1,1,2,カプラーロックスイッチ取替 一式,取替,,,カプラーロックスイッチ,,,,,,カプラーロックスイッチブラケット穴掘り加工・スイッチ取替一式,12000.0,1.0,12000.0,一式,ブラケット整備,False,,,,2025-12-08 10:05:06,2025/12/08
6780,25103587-1,1,1,ウィング蝶番点検・グリスアップ,点検,グリスアップ,,ウィング蝶番,,,,,,ウィング蝶番点検・グリスアップ,5000.0,1.0,5000.0,,,False,,,,2025-12-08 10:05:46,2025/12/08
6781,25103588-1,1,1,テールパイプ点検・交換,点検,交換,,テールパイプ,,,,,,テールパイプ点検・交換・吊り下げステイ交換,10000.0,1.0,10000.0,,テールパイプ整備,False,,,,2025-12-08 10:06:27,2025/12/08
6782,25103588-1,1,2,ステイ交換 吊り下げ,交換,,,ステイ,,,,,,テールパイプ点検・交換・吊り下げステイ交換,10000.0,1.0,10000.0,吊り下げ,テールパイプ整備,False,,,,2025-12-08 10:06:27,2025/12/08
6783,25103589-1,1,1,右キャッチ修正・取付 煽り 加工,修正,取付,,キャッチ,右,,,,,右煽りキャッチ修正・取付加工,10000.0,1.0,10000.0,煽り 加工,,False,,,,2025-12-08 10:07:06,2025/12/08
6784,25103590-1,1,1,左右テールランプ取替・加工,取替,加工,,テールランプ,左,右,,,,左右テールランプ取り換え加工・床枠切断・ステイ製作・左右タイヤ灯ステイ製作・左右ナンバーブラケット脱着・ステンボルト取替一式,88000.0,1.0,88000.0,,テールランプ整備,False,,,,2025-12-08 10:08:05,2025/12/08
6785,25103590-1,1,2,床枠切断,切断,,,床枠,,,,,,左右テールランプ取り換え加工・床枠切断・ステイ製作・左右タイヤ灯ステイ製作・左右ナンバーブラケット脱着・ステンボルト取替一式,88000.0,1.0,88000.0,,テールランプ整備,False,,,,2025-12-08 10:08:05,2025/12/08
6786,25103590-1,1,3,ステイ製作,製作,,,ステイ,,,,,,左右テールランプ取り換え加工・床枠切断・ステイ製作・左右タイヤ灯ステイ製作・左右ナンバーブラケット脱着・ステンボルト取替一式,88000.0,1.0,88000.0,,テールランプ整備,False,,,,2025-12-08 10:08:05,2025/12/08
6787,25103590-1,1,4,左右タイヤ灯製作 ステイ,製作,,,タイヤ灯,左,右,,,,左右テールランプ取り換え加工・床枠切断・ステイ製作・左右タイヤ灯ステイ製作・左右ナンバーブラケット脱着・ステンボルト取替一式,88000.0,1.0,88000.0,ステイ,テールランプ整備,False,,,,2025-12-08 10:08:05,2025/12/08
6788,25103590-1,1,5,左右ナンバーブラケット脱着,脱着,,,ナンバーブラケット,左,右,,,,左右テールランプ取り換え加工・床枠切断・ステイ製作・左右タイヤ灯ステイ製作・左右ナンバーブラケット脱着・ステンボルト取替一式,88000.0,1.0,88000.0,,テールランプ整備,False,,,,2025-12-08 10:08:05,2025/12/08
6789,25103590-1,1,6,ボルト取替 ステン 一式,取替,,,ボルト,,,,,,左右テールランプ取り換え加工・床枠切断・ステイ製作・左右タイヤ灯ステイ製作・左右ナンバーブラケット脱着・ステンボルト取替一式,88000.0,1.0,88000.0,ステン 一式,テールランプ整備,False,,,,2025-12-08 10:08:05,2025/12/08
6790,25103591-1,1,1,左蝶番ピン取付 煽り,取付,,,蝶番ピン,左,,,,,左煽り蝶番ピン取付・左サイドガードステイボルト２本取付・取替一式,5000.0,1.0,5000.0,煽り,蝶番ピン整備,False,,,,2025-12-08 10:08:51,2025/12/08
6791,25103591-1,1,2,左サイドガードステイ取付・取替 ボルト２本 一式,取付,取替,,サイドガードステイ,左,,,,,左煽り蝶番ピン取付・左サイドガードステイボルト２本取付・取替一式,5000.0,1.0,5000.0,ボルト２本 一式,蝶番ピン整備,False,,,,2025-12-08 10:08:51,2025/12/08
6792,25103591-1,2,1,ボルトASSY 10㎜ ２本,,,,ボルトASSY,,,,,,10㎜ボルトASSY２本,1600.0,1.0,1600.0,10㎜ ２本,,False,,,,2025-12-08 10:09:28,2025/12/08
6793,25103592-1,1,1,右テールランプ切断・取替 クッションボルト3本 加工,切断,取替,,テールランプ,右,,,,,右テールランプクッションボルト3本切断取替加工,6000.0,1.0,6000.0,クッションボルト3本 加工,,False,,,,2025-12-08 10:10:00,2025/12/08
6794,25103592-1,2,1,左泥除けプレート脱着,脱着,,,泥除けプレート,左,,,,,左泥除けプレート脱着・ステイ製作取替加工溶接・塗装,30000.0,1.0,30000.0,,泥除けプレート整備,False,,,,2025-12-08 10:10:45,2025/12/08
6795,25103592-1,2,2,ステイ製作・取替・加工 溶接・塗装,製作,取替,加工,ステイ,,,,,,左泥除けプレート脱着・ステイ製作取替加工溶接・塗装,30000.0,1.0,30000.0,溶接・塗装,泥除けプレート整備,False,,,,2025-12-08 10:10:45,2025/12/08
6796,25103593-1,1,1,右サイドガード取替 リベット 加工,取替,,,サイドガード,右,,,,,右サイドガードリベット打ち替え加工,6000.0,1.0,6000.0,リベット 加工,,False,,,,2025-12-08 10:15:57,2025/12/08
6797,25103594-1,1,1,左右ガード脱着 エンジン,脱着,,,ガード,左,右,,,,左右エンジンガード脱着・ボルト折れ込み修理3本・左右ジャバラパイプ取替加工,48000.0,1.0,48000.0,エンジン,ガード整備,False,,,,2025-12-08 10:16:51,2025/12/08
6798,25103594-1,1,2,ボルト修理 折れ込み 3本,修理,,,ボルト,,,,,,左右エンジンガード脱着・ボルト折れ込み修理3本・左右ジャバラパイプ取替加工,48000.0,1.0,48000.0,折れ込み 3本,ガード整備,False,,,,2025-12-08 10:16:51,2025/12/08
6799,25103594-1,1,3,左右ジャバラパイプ取替・加工,取替,加工,,ジャバラパイプ,左,右,,,,左右エンジンガード脱着・ボルト折れ込み修理3本・左右ジャバラパイプ取替加工,48000.0,1.0,48000.0,,ガード整備,False,,,,2025-12-08 10:16:51,2025/12/08
6800,25103594-2,1,1,左右ガード脱着 エンジン,脱着,,,ガード,左,右,,,,左右エンジンガード脱着ボルト折れ込み修理5本・左右ジャバラパイプ取替加工,58000.0,1.0,58000.0,エンジン,ガード整備,False,,,,2025-12-08 10:17:24,2025/12/08
6801,25103594-2,1,2,ボルト修理 折れ込み 5本,修理,,,ボルト,,,,,,左右エンジンガード脱着ボルト折れ込み修理5本・左右ジャバラパイプ取替加工,58000.0,1.0,58000.0,折れ込み 5本,ガード整備,False,,,,2025-12-08 10:17:24,2025/12/08
6802,25103594-2,1,3,左右ジャバラパイプ取替・加工,取替,加工,,ジャバラパイプ,左,右,,,,左右エンジンガード脱着ボルト折れ込み修理5本・左右ジャバラパイプ取替加工,58000.0,1.0,58000.0,,ガード整備,False,,,,2025-12-08 10:17:24,2025/12/08
6803,25103595-1,1,1,フロントリッド修理・調整 嚙み込み,修理,調整,,フロントリッド,,,,,,フロントリッド嚙み込み修理・調整,8000.0,1.0,8000.0,嚙み込み,,False,,,,2025-12-08 10:18:03,2025/12/08
6804,25103596-1,1,1,スケット取替 煽り 加工,取替,,,スケット,,,,,,煽りスケット取替加工,10000.0,1.0,10000.0,煽り 加工,,False,,,,2025-12-08 10:19:30,2025/12/08
6805,25103597-1,1,1,左右バックミラー交換,交換,,,バックミラー,左,右,,,,左右バックミラー・アンダーミラー・サイドアンダーミラー交換,10000.0,1.0,10000.0,,バックミラー整備,False,,,,2025-12-08 10:20:10,2025/12/08
6806,25103597-1,1,2,アンダーミラー交換,交換,,,アンダーミラー,,,,,,左右バックミラー・アンダーミラー・サイドアンダーミラー交換,10000.0,1.0,10000.0,,バックミラー整備,False,,,,2025-12-08 10:20:10,2025/12/08
6807,25103597-1,1,3,サイドアンダーミラー交換,交換,,,サイドアンダーミラー,,,,,,左右バックミラー・アンダーミラー・サイドアンダーミラー交換,10000.0,1.0,10000.0,,バックミラー整備,False,,,,2025-12-08 10:20:10,2025/12/08
6808,25103598-1,1,1,左右フロントキャブショック取替,取替,,,フロントキャブショック,左,右,,,,フロント左右キャブショック取替,10000.0,1.0,10000.0,,,False,,,,2025-12-08 10:20:50,2025/12/08
6809,25103598-1,2,1,ドライバーシート脱着・溶接 分解 折損,脱着,溶接,,ドライバーシート,,,,,,ドライバーシート脱着分解折損溶接・クッションブラケット取替,22000.0,1.0,22000.0,分解 折損,ドライバーシート整備,False,,,,2025-12-08 10:22:42,2025/12/08
6810,25103598-1,2,2,ブラケット取替 クッション,取替,,,ブラケット,,,,,,ドライバーシート脱着分解折損溶接・クッションブラケット取替,22000.0,1.0,22000.0,クッション,ドライバーシート整備,False,,,,2025-12-08 10:22:42,2025/12/08
6811,25103599-1,1,1,縞鋼板打替 キャブ後ろ リベット 全面 加工,打替,,,縞鋼板,,,,,,キャブ後ろ縞板鋼板全面リベット打ち替え加工,26000.0,1.0,26000.0,キャブ後ろ リベット 全面 加工,,False,,,,2025-12-08 10:23:35,2025/12/08
6812,25103600-1,1,1,右サイドガードステイ切替 5本 腐食 部分 加工,切替,,,サイドガードステイ,右,,,,,右サイドガードステイ5本腐食部分切り替え加工・サイドガード1本取付加工,48000.0,1.0,48000.0,5本 腐食 部分 加工,サイドガードステイ整備,False,,,,2025-12-08 10:24:34,2025/12/08
6813,25103600-1,1,2,サイドガード取付 1本 加工,取付,,,サイドガード,,,,,,右サイドガードステイ5本腐食部分切り替え加工・サイドガード1本取付加工,48000.0,1.0,48000.0,1本 加工,サイドガードステイ整備,False,,,,2025-12-08 10:24:34,2025/12/08
6814,25103600-1,2,1,塗料 一式,,,,塗料,,,,,,塗料一式,5000.0,1.0,5000.0,一式,,False,,,,2025-12-08 10:25:11,2025/12/08
6815,25103601-1,1,1,燃料タンク入替,入替,,,燃料タンク,,,,,,燃料タンク入替・サイドガード脱着・バンド取替（2889・2087）2台分,56000.0,1.0,56000.0,,燃料タンク整備,False,,,,2025-12-08 10:44:44,2025/12/08
6816,25103601-1,1,2,サイドガード脱着,脱着,,,サイドガード,,,,,,燃料タンク入替・サイドガード脱着・バンド取替（2889・2087）2台分,56000.0,1.0,56000.0,,燃料タンク整備,False,,,,2025-12-08 10:44:44,2025/12/08
6817,25103601-1,1,3,バンド取替 （2889・2087）2台分,取替,,,バンド,,,,,,燃料タンク入替・サイドガード脱着・バンド取替（2889・2087）2台分,56000.0,1.0,56000.0,（2889・2087）2台分,燃料タンク整備,False,,,,2025-12-08 10:44:44,2025/12/08
6818,25103602-1,1,1,左フィニシャー修理 取付ボルト 全面 増し締め 折損,修理,,,フィニシャー,左,,,,,左フィニシャー取付ボルト全面増し締め折損修理・ステイ鈑金,10000.0,1.0,10000.0,取付ボルト 全面 増し締め 折損,フィニシャー整備,False,,,,2025-12-08 10:45:43,2025/12/08
6819,25103602-1,1,2,ステイ鈑金,鈑金,,,ステイ,,,,,,左フィニシャー取付ボルト全面増し締め折損修理・ステイ鈑金,10000.0,1.0,10000.0,,フィニシャー整備,False,,,,2025-12-08 10:45:43,2025/12/08
6820,25103603-1,1,1,プラットホーム製作,製作,,,プラットホーム,,,,,,プラットホーム作成・クリーク足場板修理錆止め塗装・廃材切断・塗料廃棄処理,120000.0,1.0,120000.0,,プラットホーム整備,False,,,,2025-12-08 10:47:01,2025/12/08
6821,25103603-1,1,2,修理 クリーク足場板錆止め塗装,修理,,,,,,,,,プラットホーム作成・クリーク足場板修理錆止め塗装・廃材切断・塗料廃棄処理,120000.0,1.0,120000.0,クリーク足場板錆止め塗装,プラットホーム整備,False,,,,2025-12-08 10:47:01,2025/12/08
6822,25103603-1,1,3,切断 廃材,切断,,,,,,,,,プラットホーム作成・クリーク足場板修理錆止め塗装・廃材切断・塗料廃棄処理,120000.0,1.0,120000.0,廃材,プラットホーム整備,False,,,,2025-12-08 10:47:01,2025/12/08
6823,25103603-1,1,4,塗料廃棄 処理,廃棄,,,塗料,,,,,,プラットホーム作成・クリーク足場板修理錆止め塗装・廃材切断・塗料廃棄処理,120000.0,1.0,120000.0,処理,プラットホーム整備,False,,,,2025-12-08 10:47:01,2025/12/08
6824,25103604-1,1,1,ボルト点検・増し締め リヤゲート 1本,点検,増し締め,,ボルト,,,,,,リヤゲートボルト点検・1本増し締め,6000.0,1.0,6000.0,リヤゲート 1本,,False,,,,2025-12-08 10:47:56,2025/12/08
6825,25103605-1,1,1,アンダーミラー交換,交換,,,アンダーミラー,,,,,,アンダーミラー交換・メッキカバー付替え加工・両面テープ張替加工,8000.0,1.0,8000.0,,アンダーミラー整備,False,,,,2025-12-08 10:48:48,2025/12/08
6826,25103605-1,1,2,メッキカバー付替え・加工,付替え,加工,,メッキカバー,,,,,,アンダーミラー交換・メッキカバー付替え加工・両面テープ張替加工,8000.0,1.0,8000.0,,アンダーミラー整備,False,,,,2025-12-08 10:48:48,2025/12/08
6827,25103605-1,1,3,テープ張替 両面 加工,張替,,,テープ,,,,,,アンダーミラー交換・メッキカバー付替え加工・両面テープ張替加工,8000.0,1.0,8000.0,両面 加工,アンダーミラー整備,False,,,,2025-12-08 10:48:48,2025/12/08
6828,25103606-1,1,1,セイコーラック取替・加工,取替,加工,,セイコーラック,,,,,,セイコーラック取替加工,10000.0,1.0,10000.0,,,False,,,,2025-12-08 10:49:21,2025/12/08
6829,25103607-1,1,1,スケット取付 煽り,取付,,,スケット,,,,,,煽りスケット取付,5000.0,1.0,5000.0,煽り,,False,,,,2025-12-08 10:49:53,2025/12/08
6830,25103608-1,1,1,ポールガイド脱着・溶接・打替 2本 折損 1本 リベット,脱着,溶接,打替,ポールガイド,,,,,,ポールガイド２本脱着折損溶接・1本リベット打ち替え,21000.0,1.0,21000.0,2本 折損 1本 リベット,,False,,,,2025-12-08 10:50:40,2025/12/08
6831,25103609-1,1,1,左コーナーパイプ製作・取替 サイドガード 3本 加工,製作,取替,,コーナーパイプ,左,,,,,左サイドガードコーナーパイプ3本製作取替加工,38000.0,1.0,38000.0,サイドガード 3本 加工,,False,,,,2025-12-08 10:51:33,2025/12/08
6832,25103609-1,2,1,塗料,,,,塗料,,,,,,塗料,5000.0,1.0,5000.0,,,False,,,,2025-12-08 10:52:11,2025/12/08
6833,25103609-1,3,1,パイプ 20A 1本 （UD在庫品）,,,,パイプ,,,,,,20Aパイプ1本（UD在庫品）,0.0,0.0,0.0,20A 1本 （UD在庫品）,,False,,,,2025-12-08 10:52:57,2025/12/08
6834,25103610-1,1,1,ボルト点検 リヤゲート,点検,,,ボルト,,,,,,リヤゲートボルト点検,4000.0,1.0,4000.0,リヤゲート,,False,,,,2025-12-08 10:53:22,2025/12/08
6835,25103610-1,2,1,左右錆落とし トラニオン全面,錆落とし,,,,左,右,,,,左右トラニオン全面錆落とし塗装,30000.0,1.0,30000.0,トラニオン全面,,False,,,,2025-12-08 10:54:11,2025/12/08
6836,25103610-1,3,1,ボルト点検 リヤゲート,点検,,,ボルト,,,,,,リヤゲートボルト点検大型反射板交換・コーキング処理,8000.0,1.0,8000.0,リヤゲート,ボルト整備,False,,,,2025-12-08 10:54:54,2025/12/08
6837,25103610-1,3,2,反射板交換 大型,交換,,,反射板,,,,,,リヤゲートボルト点検大型反射板交換・コーキング処理,8000.0,1.0,8000.0,大型,ボルト整備,False,,,,2025-12-08 10:54:54,2025/12/08
6838,25103610-1,3,3,コーナーパネルコーキング処理,コーキング処理,,,コーナーパネル,,,,,,リヤゲートボルト点検大型反射板交換・コーキング処理,8000.0,1.0,8000.0,,ボルト整備,False,,,,2025-12-08 10:54:54,2025/12/08
6839,25103611-1,1,1,キャブショック交換 前側左右 後ろ側左右,交換,,,キャブショック,,,,,,キャブショック前側左右・後ろ側左右交換,30000.0,1.0,30000.0,前側左右 後ろ側左右,,False,,,,2025-12-08 11:15:09,2025/12/08
6840,25103611-1,2,1,脱着 ブリッジ,脱着,,,,,,,,,ブリッジ脱着・ラテラルロッド交換,10000.0,1.0,10000.0,ブリッジ,脱着 ブリッジ整備,False,,,,2025-12-08 11:16:25,2025/12/08
6841,25103611-1,2,2,ラテラルロッド交換,交換,,,ラテラルロッド,,,,,,ブリッジ脱着・ラテラルロッド交換,10000.0,1.0,10000.0,,脱着 ブリッジ整備,False,,,,2025-12-08 11:16:25,2025/12/08
6842,25103612-1,1,1,左ミラーアーム取替・加工,取替,加工,,ミラーアーム,左,,,,,左ミラーアーム取替加工,15000.0,1.0,15000.0,,,False,,,,2025-12-08 11:17:24,2025/12/08
6843,25103613-1,1,1,左サイドガード脱着・取付・溶接 折損補強 2ヶ所,脱着,取付,溶接,サイドガード,左,,,,,左サイドガード脱着・折損補強取り付け溶接2ヶ所・踊場右サイドステイ折損溶接2ヶ所・塗装,28000.0,1.0,28000.0,折損補強 2ヶ所,サイドガード整備,False,,,,2025-12-08 11:18:52,2025/12/08
6844,25103613-1,1,2,右サイドステイ溶接 踊場 折損 2ヶ所,溶接,,,サイドステイ,右,,,,,左サイドガード脱着・折損補強取り付け溶接2ヶ所・踊場右サイドステイ折損溶接2ヶ所・塗装,28000.0,1.0,28000.0,踊場 折損 2ヶ所,サイドガード整備,False,,,,2025-12-08 11:18:52,2025/12/08
6845,25103613-1,1,3,サイドガード塗装,塗装,,,サイドガード,,,,,,左サイドガード脱着・折損補強取り付け溶接2ヶ所・踊場右サイドステイ折損溶接2ヶ所・塗装,28000.0,1.0,28000.0,,サイドガード整備,False,,,,2025-12-08 11:18:52,2025/12/08
6846,25103614-1,1,1,右ドア内張り脱着,脱着,,,ドア内張り,右,,,,,右ドア内張脱着・ラッチ交換,15000.0,1.0,15000.0,,ドア内張り整備,False,,,,2025-12-08 11:19:47,2025/12/08
6847,25103614-1,1,2,ラッチ交換,交換,,,ラッチ,,,,,,右ドア内張脱着・ラッチ交換,15000.0,1.0,15000.0,,ドア内張り整備,False,,,,2025-12-08 11:19:47,2025/12/08
6848,25103615-1,1,1,観音扉加工 背板 リベット留め,加工,,,観音扉,,,,,,観音扉背板リベット留め加工,6000.0,1.0,6000.0,背板 リベット留め,,False,,,,2025-12-08 11:20:56,2025/12/08
6849,25103616-1,1,1,リア左右サスベローズ交換 キャブ,交換,,,サスベローズ,リア,左右,,,,リヤキャブサスベローズ左右交換,8000.0,1.0,8000.0,キャブ,,False,,,,2025-12-08 11:21:50,2025/12/08
6850,25103617-1,1,1,リア左右セイコーラック取替,取替,,,セイコーラック,リア,左右,,,,リヤ左右セイコーラック取替加工,20000.0,1.0,20000.0,,,False,,,,2025-12-08 11:22:42,2025/12/08
6851,25103618-1,1,1,煽りドアー補助装置点検・調整,点検,調整,,煽りドアー補助装置,,,,,,煽りドア補助装置点検調整,5000.0,1.0,5000.0,,,False,,,,2025-12-08 11:23:52,2025/12/08
6852,25103619-1,1,1,フロントリッド取外し・点検 嚙み込み,取外し,点検,,フロントリッド,,,,,,フロントリッド嚙み込み取外し・点検,5000.0,1.0,5000.0,嚙み込み,,False,,,,2025-12-08 11:24:47,2025/12/08
6853,25103620-1,1,1,鉄板脱着・鈑金・曲がり直し 鳥居中 リベット留め 加工,脱着,鈑金,曲がり直し,鉄板,,,,,,鳥居中鉄板脱着・鈑金曲がり直し・リベット留め加工,38000.0,1.0,38000.0,鳥居中 リベット留め 加工,,False,,,,2025-12-08 11:47:50,2025/12/08
6854,25103621-1,1,1,左右フロントショックアブソーバ取替,取替,,,フロントショックアブソーバ,左右,,,,,フロントショックアブソーバ左右取替,10000.0,1.0,10000.0,,,False,,,,2025-12-08 11:48:41,2025/12/08
6855,25103621-1,2,1,リア左右ショックアブソーバ取替,取替,,,ショックアブソーバ,リア,左右,,,,リヤショックアブソーバ左右取替,20000.0,1.0,20000.0,,,False,,,,2025-12-08 11:49:31,2025/12/08
6856,25103622-1,1,1,ホイール塗装 4本,塗装,,,ホイール,,,,,,ホイール塗装4本,4800.0,1.0,4800.0,4本,,False,,,,2025-12-08 11:50:18,2025/12/08
6857,25113623-1,1,1,右ドア内張り脱着,脱着,,,ドア内張り,右,,,,,右ドア内張脱着・ラッチ交換,16000.0,1.0,16000.0,,ドア内張り整備,False,,,,2025-12-08 11:51:02,2025/12/08
6858,25113623-1,1,2,ラッチ交換,交換,,,ラッチ,,,,,,右ドア内張脱着・ラッチ交換,16000.0,1.0,16000.0,,ドア内張り整備,False,,,,2025-12-08 11:51:02,2025/12/08
6859,25113624-1,1,1,チルドシリンダー交換 キャブ,交換,,,チルドシリンダー,,,,,,キャブチルドシリンダー交換・ホース２本取替,20000.0,1.0,20000.0,キャブ,チルドシリンダー整備,False,,,,2025-12-08 11:52:24,2025/12/08
6860,25113624-1,1,2,ホース取替 2本,取替,,,ホース,,,,,,キャブチルドシリンダー交換・ホース２本取替,20000.0,1.0,20000.0,2本,チルドシリンダー整備,False,,,,2025-12-08 11:52:24,2025/12/08
6861,25113625-1,1,1,フロントグリル脱着,脱着,,,フロントグリル,,,,,,フロントグリル・左右ショック・マウントリンク脱着・リンクブッシュ左右前後取替加工,58000.0,1.0,58000.0,,フロントグリル整備,False,,,,2025-12-08 11:53:47,2025/12/08
6862,25113625-1,1,2,左右ショックアブソーバー脱着,脱着,,,ショックアブソーバー,左右,,,,,フロントグリル・左右ショック・マウントリンク脱着・リンクブッシュ左右前後取替加工,58000.0,1.0,58000.0,,フロントグリル整備,False,,,,2025-12-08 11:53:47,2025/12/08
6863,25113625-1,1,3,キャブマウントリンク脱着,脱着,,,キャブマウントリンク,,,,,,フロントグリル・左右ショック・マウントリンク脱着・リンクブッシュ左右前後取替加工,58000.0,1.0,58000.0,,フロントグリル整備,False,,,,2025-12-08 11:53:47,2025/12/08
6864,25113625-1,1,4,左右前後リンクブッシュ取替 加工,取替,,,リンクブッシュ,左右,前,後,,,フロントグリル・左右ショック・マウントリンク脱着・リンクブッシュ左右前後取替加工,58000.0,1.0,58000.0,加工,フロントグリル整備,False,,,,2025-12-08 11:53:47,2025/12/08
6865,25113626-1,1,1,左セイコーラック取替 後ろ,取替,,,セイコーラック,左,,,,,左後ろセイコーラック取替・フェンダー脱着,10000.0,1.0,10000.0,後ろ,セイコーラック整備,False,,,,2025-12-08 11:54:41,2025/12/08
6866,25113626-1,1,2,フェンダー脱着,脱着,,,フェンダー,,,,,,左後ろセイコーラック取替・フェンダー脱着,10000.0,1.0,10000.0,,セイコーラック整備,False,,,,2025-12-08 11:54:41,2025/12/08
6867,25113627-1,1,1,キャッチ取替 煽り 10個,取替,,,キャッチ,,,,,,煽りキャッチ10個取替,30000.0,1.0,30000.0,煽り 10個,,False,,,,2025-12-08 11:56:48,2025/12/08
6868,25113627-2,1,1,キャッチ取替 煽り 10個,取替,,,キャッチ,,,,,,煽りキャッチ10個取替,38000.0,1.0,38000.0,煽り 10個,,False,,,,2025-12-08 11:57:44,2025/12/08
6869,25113628-1,1,1,右コーナーパネル脱着,脱着,,,コーナーパネル,右,,,,,右コーナーパネル脱着・折損ステイ鈑金取り付け溶接,18000.0,1.0,18000.0,,コーナーパネル整備,False,,,,2025-12-08 12:18:27,2025/12/08
6870,25113628-1,1,2,ステイ取付・溶接 折損 鈑金,取付,溶接,,ステイ,,,,,,右コーナーパネル脱着・折損ステイ鈑金取り付け溶接,18000.0,1.0,18000.0,折損 鈑金,コーナーパネル整備,False,,,,2025-12-08 12:18:27,2025/12/08
6871,25113628-1,2,1,右ドア蝶番取替 上下,取替,,,ドア蝶番,右,,,,,右ドア蝶番上下取替・ストライカー交換・建付け調整,21000.0,1.0,21000.0,上下,ドア蝶番整備,False,,,,2025-12-08 12:19:13,2025/12/08
6872,25113628-1,2,2,ストライカー交換,交換,,,ストライカー,,,,,,右ドア蝶番上下取替・ストライカー交換・建付け調整,21000.0,1.0,21000.0,,ドア蝶番整備,False,,,,2025-12-08 12:19:13,2025/12/08
6873,25113628-1,2,3,建付け調整,調整,,,建付け,,,,,,右ドア蝶番上下取替・ストライカー交換・建付け調整,21000.0,1.0,21000.0,,ドア蝶番整備,False,,,,2025-12-08 12:19:13,2025/12/08
6874,25113629-1,1,1,カプラー取外し 滑り台,取外し,,,カプラー,,,,,,カプラー滑り台取外し,8000.0,1.0,8000.0,滑り台,,False,,,,2025-12-08 12:19:53,2025/12/08
6875,25113630-1,1,1,ボルト修理 UDPC マフラー 折れ込み 6本,修理,,,ボルト,,,,,,UDPCマフラーボルト折れ込み修理6本・エレメント交換,32000.0,1.0,32000.0,UDPC マフラー 折れ込み 6本,ボルト整備,False,,,,2025-12-08 12:20:43,2025/12/08
6876,25113630-1,1,2,交換 エレメント,交換,,,,,,,,,UDPCマフラーボルト折れ込み修理6本・エレメント交換,32000.0,1.0,32000.0,エレメント,ボルト整備,False,,,,2025-12-08 12:20:43,2025/12/08
6877,25113631-1,1,1,ステイ製作・付替え・加工 車輪留め,製作,付替え,加工,ステイ,,,,,,車輪留めステイ製作付替え加工,22000.0,1.0,22000.0,車輪留め,,False,,,,2025-12-08 12:21:30,2025/12/08
6878,25113632-1,1,1,リア反射板取替・コーキング処理,取替,コーキング処理,,反射板,リア,,,,,リヤ反射板取替コーキング処理,8000.0,1.0,8000.0,,,False,,,,2025-12-08 12:22:15,2025/12/08
6879,25113632-1,2,1,ヒンジ増し締め・点検 ダンプ,増し締め,点検,,ヒンジ,,,,,,ダンプヒンジ増し締め点検,5000.0,1.0,5000.0,ダンプ,,False,,,,2025-12-08 12:22:58,2025/12/08
6880,25113633-1,1,1,テールパイプ溶接 折損,溶接,,,テールパイプ,,,,,,テールパイプ折損溶接,8000.0,1.0,8000.0,折損,,False,,,,2025-12-08 12:23:32,2025/12/08
6881,25113634-1,1,1,サイドバンパー脱着,脱着,,,サイドバンパー,,,,,,サイドバンパー脱着・コーナー３ヶ所取り換え穴掘りリベット留め加工・リヤバンパー取り付け部分修正カバー取替,24000.0,1.0,24000.0,,サイドバンパー整備,False,,,,2025-12-08 12:24:36,2025/12/08
6882,25113634-1,1,2,コーナーバンパー取替・加工 3ヶ所 穴掘り リベット留め,取替,加工,,コーナーバンパー,,,,,,サイドバンパー脱着・コーナー３ヶ所取り換え穴掘りリベット留め加工・リヤバンパー取り付け部分修正カバー取替,24000.0,1.0,24000.0,3ヶ所 穴掘り リベット留め,サイドバンパー整備,False,,,,2025-12-08 12:24:36,2025/12/08
6883,25113634-1,1,3,カバー取替 リヤバンパー取り付け部分修正,取替,,,カバー,,,,,,サイドバンパー脱着・コーナー３ヶ所取り換え穴掘りリベット留め加工・リヤバンパー取り付け部分修正カバー取替,24000.0,1.0,24000.0,リヤバンパー取り付け部分修正,サイドバンパー整備,False,,,,2025-12-08 12:24:36,2025/12/08
6884,25113635-1,1,1,左ファーストステップ取替,取替,,,ファーストステップ,左,,,,,左ファーストステップ・リフレクター・アンダーメッキカバー取替・ステイ修正,15000.0,1.0,15000.0,,ファーストステップ整備,False,,,,2025-12-08 12:25:36,2025/12/08
6885,25113635-1,1,2,リフレクター取替,取替,,,リフレクター,,,,,,左ファーストステップ・リフレクター・アンダーメッキカバー取替・ステイ修正,15000.0,1.0,15000.0,,ファーストステップ整備,False,,,,2025-12-08 12:25:36,2025/12/08
6886,25113635-1,1,3,メッキカバー取替 アンダー,取替,,,メッキカバー,,,,,,左ファーストステップ・リフレクター・アンダーメッキカバー取替・ステイ修正,15000.0,1.0,15000.0,アンダー,ファーストステップ整備,False,,,,2025-12-08 12:25:36,2025/12/08
6887,25113635-1,1,4,ステイ修正,修正,,,ステイ,,,,,,左ファーストステップ・リフレクター・アンダーメッキカバー取替・ステイ修正,15000.0,1.0,15000.0,,ファーストステップ整備,False,,,,2025-12-08 12:25:36,2025/12/08
