name,name_norm,is_active,count,example
サイドガード亀裂 カ所,サイドガード亀裂 カ所,false,1,右サイドガード亀裂2カ所溶接
切替パイプ,切替パイプ,false,1,左サイドガードステー腐食部分切断切替パイプ溶接2カ所
別車,別車,false,1,別車取外し部品組替取替
ミラーステーASSY,ミラーステーASSY,false,1,右ミラーステーASSY脱着
キャスターストッパー曲がり,キャスターストッパー曲がり,false,1,左キャスターストッパー曲がり切断切替加工溶接
床フック,床フック,false,1,左右床フック切断取外し12カ所
泥溶け,泥溶け,false,1,右泥溶け脱着
ステンブレ止め,ステンブレ止め,false,1,ステンブレ止め溶接
ナンバーブラケット 部,ナンバーブラケット 部,false,1,ナンバーブラケット折損部修正取付溶接
(不良),(不良),false,1,ワイヤー点検(不良)
床面C タップ止め,床面C タップ止め,false,1,床面C1タップ止め24本
サイドガード 番ステー 部,サイドガード 番ステー 部,false,1,左サイドガード3番ステー折損部修正溶接
ガラスラン,ガラスラン,false,1,ガラスラン取替一式
フェンダーカット,フェンダーカット,false,1,左フェンダーカット
シャーシー,シャーシー,false,1,シャーシー塗装
ダンプ床面亀裂ステン,ダンプ床面亀裂ステン,false,1,ダンプ床面亀裂ステン溶接5カ所
パチ当てステン,パチ当てステン,false,1,パチ当てステン溶接1ヶ所
リヤステップ,リヤステップ,false,1,リヤステップ応急曲がり直し
工具箱キャッチ 処置,工具箱キャッチ 処置,false,1,工具箱キャッチ応急処置
ろ燃料タンクバンド,ろ燃料タンクバンド,false,1,後ろ燃料タンクバンド2本取替
カ所 部補強,カ所 部補強,false,1,右工具箱ステー前後2カ所折損部補強取付溶接
作動油タンク,作動油タンク,false,1,作動油タンク塗装
研磨作業,研磨作業,false,1,研磨作業
物入れ,物入れ,false,1,物入れ取付ボルト折れ込み取外し取替加工3本
リヤメンバーステンカバー,リヤメンバーステンカバー,false,1,リヤメンバーステンカバー貼り付け加工
マーカーレンズ全部,マーカーレンズ全部,false,1,左右マーカーレンズ全部取替
床板 部分 カ所,床板 部分 カ所,false,1,床板腐食部分7カ所切断張替加工
床,床,false,1,床前側ベニヤ板貼り付け加工
側ベニヤ板,側ベニヤ板,false,1,床前側ベニヤ板貼り付け加工
スタンションホール製作,スタンションホール製作,false,1,スタンションホール製作加工
アピトン mm× mm× mm,アピトン mm× mm× mm,false,1,アピトン25mm×120mm×5000mm
コンパネ ×,コンパネ ×,false,1,コンパネ4×8
ステンL曲げ鋼板,ステンL曲げ鋼板,false,1,研磨仕上げステンL曲げ鋼板
C タップボルト,C タップボルト,false,1,C1タップボルト400本 部品課支給
部品課支給,部品課支給,false,1,C1タップボルト400本 部品課支給
ウィングシート,ウィングシート,false,1,右前ウィングシート脱着
アウトリガーパイプ,アウトリガーパイプ,false,1,左右アウトリガーパイプ折損溶接
(タキゲンキャッチ大 含む),(タキゲンキャッチ大 含む),false,1,工具箱キャッチ2個取替加工(タキゲンキャッチ大2個含む)
ウィングキャッチロック,ウィングキャッチロック,false,1,右ウィングキャッチロック溶接調整
ミリ× ミリ× ミリ,ミリ× ミリ× ミリ,false,1,21ミリ×120ミリ×4500ミリ 6本 アピトン材
アピトン材,アピトン材,false,1,21ミリ×120ミリ×4500ミリ 6本 アピトン材
スタッド,スタッド,false,1,ボルト折れ込み取外しスタッド取替2本
ろ煽りドア蝶番破損部穴掘りボルト,ろ煽りドア蝶番破損部穴掘りボルト,false,1,左後ろ煽りドア蝶番破損部穴掘りボルト取替加工4ヶ所(材料込み)
所(材料込み),所(材料込み),false,1,左後ろ煽りドア蝶番破損部穴掘りボルト取替加工4ヶ所(材料込み)
コンテナロックハンドル制作,コンテナロックハンドル制作,false,1,コンテナロックハンドル制作取付加工
ドライバーシート嚙み込み,ドライバーシート嚙み込み,false,1,ドライバーシート嚙み込み脱着分解点検
ルーフマーカーブラケットASSY,ルーフマーカーブラケットASSY,false,1,ルーフマーカーブラケットASSY取外し雨切りボルト取付4本
雨切りボルト,雨切りボルト,false,1,ルーフマーカーブラケットASSY取外し雨切りボルト取付4本
一式(部品代込み),一式(部品代込み),false,1,戸当たりゴム取替一式(部品代込み)
ロングボルト,ロングボルト,false,1,ロングボルト2本取替
アウトリガーハンドル 部分,アウトリガーハンドル 部分,false,1,アウトリガーハンドル腐食部分切断コーナー製作切替加工溶接
メッキミラーカバー 枚,メッキミラーカバー 枚,false,1,メッキミラーカバー3枚脱着両面テープ貼替
ミラー ケ付替え,ミラー ケ付替え,false,1,ミラー3ケ付替え
側バンパーフィニッシャー,側バンパーフィニッシャー,false,1,左側バンパーフィニッシャー脱着
コンプレッサーマフラー,コンプレッサーマフラー,false,1,コンプレッサーマフラー脱着修正
マフラーステー 制作,マフラーステー 制作,false,1,マフラーステー2個制作取付加工
フレームバンパー,フレームバンパー,false,1,フレームバンパー修正
サイドインシールパネル引出し,サイドインシールパネル引出し,false,1,左右サイドインシールパネル引出し
パイプ のためキャブ,パイプ のためキャブ,false,1,パイプ交換のためキャブ脱着
ドアメッキガーニッシュ,ドアメッキガーニッシュ,false,1,左右ドアメッキガーニッシュ取替
馬蹄フック,馬蹄フック,false,1,馬蹄フック取替17カ所
馬蹄フック補強,馬蹄フック補強,false,1,馬蹄フック補強溶接15個
敷ゴム貼替,敷ゴム貼替,false,1,敷ゴム貼替取替
キャブサスペンション,キャブサスペンション,false,1,キャブサスペンション左右ショックアブソーバー取替
及び増し締め,及び増し締め,false,1,センタービーム前側取付折れ込みボルト取替加工及び増し締め点検
バックカメラステー制作,バックカメラステー制作,false,1,バックカメラステー制作取付加工
カラー製作ロングボルト,カラー製作ロングボルト,false,1,カラー製作ロングボルト取付加工
ろサイドガード ステン穴掘りステー制作,ろサイドガード ステン穴掘りステー制作,false,1,右後ろサイドガード折損応急ステン穴掘りステー制作取付加工
リヤメンバー,リヤメンバー,false,1,リヤメンバー下側曲がり直し
プラットホームゴム付替,プラットホームゴム付替,false,1,プラットホームゴム付替
観音扉ストライカー,観音扉ストライカー,false,1,観音扉ストライカー脱着付替え
リヤステン枠骨,リヤステン枠骨,false,1,リヤステン枠骨切断取替加工溶接
チェンジロッド,チェンジロッド,false,1,チェンジロッド折損溶接
踏板,踏板,false,1,踏板脱着亀裂溶接
踏板ステー,踏板ステー,false,1,踏板ステー折損溶接1ヶ所
(Uボルト,(Uボルト,false,1,ボルト切断取替加工(Uボルト取付のため)
のため),のため),false,1,ボルト切断取替加工(Uボルト取付のため)
クラッチペダルカバー,クラッチペダルカバー,false,1,クラッチペダルカバー取替
リヤステップ製作,リヤステップ製作,false,1,リヤステップ製作取付
煽りチェーンカット,煽りチェーンカット,false,1,煽りチェーンカット取外し
延長ロープ掛け制作,延長ロープ掛け制作,false,1,スタンションホール取付加工延長ロープ掛け制作取付加工
嚙み込みスタンション,嚙み込みスタンション,false,1,嚙み込みスタンション切断取外し加工6本
鳥居フック,鳥居フック,false,1,鳥居フック取付加工
スタンションホールキット(部品),スタンションホールキット(部品),false,1,スタンションホールキット(部品)
スケットスプリング ケ,スケットスプリング ケ,false,1,スケットスプリング4ケ取替調整
バックカメラブラケット制作,バックカメラブラケット制作,false,1,バックカメラブラケット制作取付加工
ロックプレートボルト,ロックプレートボルト,false,1,左右ロックプレートボルト取替
コネクタースイッチ,コネクタースイッチ,false,1,コネクタースイッチ調整
ステー 制作,ステー 制作,false,1,左ステー2個制作取付加工
ステー 枚製作,ステー 枚製作,false,1,左ステー1枚製作取付溶接
リヤフェンダーステー,リヤフェンダーステー,false,1,左右リヤフェンダーステー8本修正
所 補強,所 補強,false,1,左3ヶ所折損補強取付溶接
燃料タンク渡りコック,燃料タンク渡りコック,false,1,燃料タンク渡りコック取替
リヤ煽りドアスケット,リヤ煽りドアスケット,false,1,左右リヤ煽りドアスケット取替
折れ込みボルト嚙み込み,折れ込みボルト嚙み込み,false,1,折れ込みボルト嚙み込み点検
蝶番ブラケット破損部,蝶番ブラケット破損部,false,1,ウィング後ろ側左右蝶番ブラケット破損部修正取付加工溶接
煽りドア分解,煽りドア分解,false,1,右前煽りドアー分解取替加工
ボルト嚙み込み穴掘り,ボルト嚙み込み穴掘り,false,1,ボルト嚙み込み穴掘り切断分解取外し加工
側キャッチブラケット,側キャッチブラケット,false,1,前側キャッチブラケット切断鈑金リブ制作溶接
ろキャッチブラケット,ろキャッチブラケット,false,1,後ろキャッチブラケット曲がり直し
シーム,シーム,false,1,シーム取替加工
蝶番破損部補強制作,蝶番破損部補強制作,false,1,ウィング枠前後左右4ヶ所蝶番ブラケット取替加工中央蝶番破損部補強制作取付加工
品燃料タンクバンド製作,品燃料タンクバンド製作,false,1,社外品燃料タンクバンド製作取替加工
ウィングインターロックスイッチステー,ウィングインターロックスイッチステー,false,1,左右ウィングインターロックスイッチステー脱着
リブ製作,リブ製作,false,1,右サイドガードステー折損修正リブ製作取付溶接
穴掘りボルト止め,穴掘りボルト止め,false,1,穴掘りボルト止め加工
リッドウェザーストリップゴム,リッドウェザーストリップゴム,false,1,リッドウェザーストリップゴム取替
錆,錆,false,1,ウィンドシールドロアパネル修正錆
カプラーアース,カプラーアース,false,1,カプラーアース取付
テールパイプマフラー 部分,テールパイプマフラー 部分,false,1,テールパイプマフラー腐食部分切断パイプ切替加工溶接
側 カ所蝶番補強ボルト,側 カ所蝶番補強ボルト,false,1,観音扉左右下側2カ所蝶番補強ボルト取付溶接
カバー制作,カバー制作,false,1,リヤバンパー左右カバー制作取付加工溶接
ボデーボルトブラケット,ボデーボルトブラケット,false,1,左右ボデーボルトブラケット取替
インナーシール 引出し,インナーシール 引出し,false,1,左インナーシール応急引出し修正
エアーコンデンサ,エアーコンデンサ,false,1,エアーコンデンサ脱着
観音扉持ち込みフック,観音扉持ち込みフック,false,1,左右観音扉持ち込みフック取付加工 (5mmリベット8本込み)
観音扉ラッシングレール 枚,観音扉ラッシングレール 枚,false,1,左右観音扉ラッシングレール4枚取付加工 (6mmリベット16本込み)
ラッシングレール(UD在庫品),ラッシングレール(UD在庫品),false,1,ラッシングレール(UD在庫品)
煽りフック,煽りフック,false,1,煽りフック取替
アンダーブラケット,アンダーブラケット,false,1,アンダーブラケット脱着
ロープフックステンパイプ,ロープフックステンパイプ,false,1,ロープフックステンパイプ取付ステン溶接
mmロングボルト,mmロングボルト,false,1,テールパイプ取替10mmロングボルト取替加工 (ボルト代込み)
(ボルト代込み),(ボルト代込み),false,1,テールパイプ取替10mmロングボルト取替加工 (ボルト代込み)
キャスティング,キャスティング,false,1,左キャスティング取替
マーカーブラケット,マーカーブラケット,false,1,マーカーブラケット取付加工
ウィングインターロックスイッチ,ウィングインターロックスイッチ,false,1,左ウィングインターロックスイッチ脱着
インナーボード,インナーボード,false,1,インナーボード取替加工
ウィング中柱,ウィング中柱,false,1,左右ウィング中柱鈑金
アルミステップ,アルミステップ,false,1,アルミステップ脱着曲がり直し
( 台分),( 台分),false,1,ライニング張替16ヶ(2台分)
ロープフックボックス,ロープフックボックス,false,1,ロープフックボックス脱着リベット打ち替え
アーム付替え,アーム付替え,false,1,スケット脱着アーム付替え加工
ろステー,ろステー,false,1,左サイドガード後ろステー折損修正溶接
煽りドア開閉,煽りドア開閉,false,1,煽りドア開閉点検
アッパーフェンダースプラッシュゴム,アッパーフェンダースプラッシュゴム,false,1,アッパーフェンダースプラッシュゴム脱着貼り付け加工
煽り蝶番補強,煽り蝶番補強,false,1,煽り蝶番補強取付溶接
煽りドアスケット 増し締め,煽りドアスケット 増し締め,false,1,煽りドアスケット4個増し締め点検
ロッド,ロッド,false,1,ロッド修正
ウィンググリスアップ,ウィンググリスアップ,false,1,左右ウィンググリスアップ点検
ラッチASSY,ラッチASSY,false,1,ラッチASSY取替
ウィングスイッチボックス,ウィングスイッチボックス,false,1,左ウィングスイッチボックス脱着
ブラケット製作,ブラケット製作,false,1,ブラケット製作取り付け加工
サイド床鉄板,サイド床鉄板,false,1,左サイド床鉄板張替
亀裂カットステン,亀裂カットステン,false,1,リヤゲート右上亀裂カットステン溶接
枠骨 補強,枠骨 補強,false,1,左コボレーン前枠骨折損補強取り付けステン溶接
補強作業,補強作業,false,1,補強作業
側コンパネラック,側コンパネラック,false,1,観音扉右側コンパネラック修正リベット打ち替え
ボルト破損,ボルト破損,false,1,ボルト破損4本応急取付加工(12mmボルトASSY4本込み)
( mmボルトASSY 込み),( mmボルトASSY 込み),false,1,ボルト破損4本応急取付加工(12mmボルトASSY4本込み)
リヤバンパーステー,リヤバンパーステー,false,1,右リヤバンパーステー切断曲がり直し溶接
サイドバンパー 部 Aパイプ,サイドバンパー 部 Aパイプ,false,1,左サイドバンパー折損部15Aパイプ取付加工溶接2本
フラッシャーステー,フラッシャーステー,false,1,フラッシャーステー取付
サイドバンパー 部 カ所,サイドバンパー 部 カ所,false,1,右サイドバンパー折損部2カ所溶接
Aパイプ UD在庫品,Aパイプ UD在庫品,false,1,15Aパイプ1本UD在庫品
ろ蝶番ピン,ろ蝶番ピン,false,1,左右ウィング後ろ蝶番ピン2本取替
サイドバンパー 補強,サイドバンパー 補強,false,1,左右サイドバンパー折損補強取り付け溶接2ヶ所
スロットルアーム,スロットルアーム,false,1,左センタースロットルアーム脱着
プレート制作,プレート制作,false,1,プレート制作取付加工
エアダム,エアダム,false,1,エアダム脱着
荷台キャスターストッパー,荷台キャスターストッパー,false,1,左右荷台キャスターストッパー切断取外し
歯止め収納ケース突っ張りステー製作,歯止め収納ケース突っ張りステー製作,false,1,歯止め収納ケース突っ張りステー製作取り付け加工
UD支給,UD支給,false,1,フラットバー4本 UD支給
リヤ泥除けステー,リヤ泥除けステー,false,1,左右リヤ泥除けステー脱着
支柱ボルト,支柱ボルト,false,1,支柱ボルト2本取替加工
廻り養生,廻り養生,false,1,下廻り養生
観音扉コンパネ積み降ろし,観音扉コンパネ積み降ろし,false,1,観音扉コンパネ積み降ろし取替
バンパー部品,バンパー部品,false,1,バンパー部品脱着修正
他部品,他部品,false,1,他部品脱着修正
ロアパネル,ロアパネル,false,1,ロアパネル鈑金
ステップパネル 引出し,ステップパネル 引出し,false,1,右ステップパネル応急引出し
ダッシュボード,ダッシュボード,false,1,ダッシュボード右側脱着
床鉄板張,床鉄板張,false,1,床鉄板張加工溶接
リヤナンバー移設,リヤナンバー移設,false,1,リヤナンバー移設加工
突っ張りステー ミリボルト,突っ張りステー ミリボルト,false,1,突っ張りステー1本10ミリボルト取付
脱落ボルト,脱落ボルト,false,1,脱落ボルト取付
サイドガード 部分 所 Aパイプ切替,サイドガード 部分 所 Aパイプ切替,false,1,右サイドガード腐食部分2ヶ所20Aパイプ切替加工溶接
ルーフ雨漏れ,ルーフ雨漏れ,false,1,ルーフ雨漏れ点検
リヤ観音扉,リヤ観音扉,false,1,リヤ観音扉左右コンパネ入れブラケット取り外し
コンパネ入れブラケット,コンパネ入れブラケット,false,1,リヤ観音扉左右コンパネ入れブラケット取り外し
ウィング中板 枚,ウィング中板 枚,false,1,右ウィング中板4枚脱着
アルミ接続カバー,アルミ接続カバー,false,1,アルミ接続カバー脱着切断取外し
ブラケットブッシュゴム,ブラケットブッシュゴム,false,1,ブラケットブッシュゴム貼り付け加工
ドア傷 処置,ドア傷 処置,false,1,ドアー傷応急処置
リヤ反射板ステー,リヤ反射板ステー,false,1,左リヤ反射板ステー塗装
ろウィングキャッチ受けステー,ろウィングキャッチ受けステー,false,1,右後ろウィングキャッチ受けステー脱着曲がり直し
ろ抑えバー,ろ抑えバー,false,1,左右ウィング中板後ろ抑えバー修正リベット打ち替え
踊場工具箱,踊場工具箱,false,1,踊場工具箱脱着
ダンプ鋼板,ダンプ鋼板,false,1,ダンプ鋼板左右キャッチローラーブラケット嵩上げ加工溶接
キャッチローラーブラケット嵩,キャッチローラーブラケット嵩,false,1,ダンプ鋼板左右キャッチローラーブラケット嵩上げ加工溶接
ウィングキャッチプレート,ウィングキャッチプレート,false,1,ウィングキャッチプレート交換
ウィングキャッチプロテクター,ウィングキャッチプロテクター,false,1,ウィングキャッチプロテクター取付
縞鋼板浮き,縞鋼板浮き,false,1,縞鋼板浮き上がり止め加工
がり止め,がり止め,false,1,縞鋼板浮き上がり止め加工
ドライバーシート可動レバー,ドライバーシート可動レバー,false,1,ドライバーシート可動レバー取付
バンパーフィニシャーカバー,バンパーフィニシャーカバー,false,1,左バンパーフィニシャーカバー
フォグステー,フォグステー,false,1,フォグステー鈑金
コーナーキャッチ,コーナーキャッチ,false,1,左コーナーキャッチ加工
鳥居コーキング処理(材料込み),鳥居コーキング処理(材料込み),false,1,鳥居コーキング処理(材料込み)
バッテリーボックス床面,バッテリーボックス床面,false,1,バッテリーボックス床面腐食切断取替加工溶接
抑え込みボルト,抑え込みボルト,false,1,抑え込みボルト取替
番,番,false,1,左ウィング蝶番前2番脱着修正
破損部分補強材制作,破損部分補強材制作,false,1,破損部分補強材制作取付加工
シリンダーオイル漏れあり),シリンダーオイル漏れあり),false,1,シリンダー点検(左前シリンダーオイル漏れあり)
ウィングコーナーブロック,ウィングコーナーブロック,false,1,右前ウィングコーナーブロック脱着
サイドラバーブラケット,サイドラバーブラケット,false,1,左右サイドラバーブラケット脱着
コンデンサステー,コンデンサステー,false,1,コンデンサステー脱着
サイドラバー,サイドラバー,false,1,サイドラバー取替
幌破損部分補修テープ貼,幌破損部分補修テープ貼,false,1,幌破損部分補修テープ貼
床面 所破損部分床板,床面 所破損部分床板,false,1,床面4ヶ所破損部分床板張替加工(材料込み)
煽りドア蝶番ピン,煽りドア蝶番ピン,false,1,煽りドア蝶番ピン取付加工3ヶ所
ボルト留め,ボルト留め,false,1,右サイドガード前ボルト留め加工
サイドガード 所亀裂,サイドガード 所亀裂,false,1,左右サイドガード3ヶ所亀裂溶接
ろサイドガードコーナー製作,ろサイドガードコーナー製作,false,1,右後ろサイドガードコーナー製作取付加工
煽り開閉補助装置,煽り開閉補助装置,false,1,煽り開閉補助装置点検
サイドガード 部分 所パイプ切替,サイドガード 部分 所パイプ切替,false,1,左サイドガード腐食部分3ヶ所パイプ切替加工溶接
トン,トン,false,1,4トン ライニング張替 8枚
ボルト化煮込み,ボルト化煮込み,false,1,ボルト化煮込み切断取替加工
ドア中板 部,ドア中板 部,false,1,右ドア中板折損部鈑金取付溶接
踊場縞鋼板全面増し締め,踊場縞鋼板全面増し締め,false,1,踊場縞鋼板全面増し締め点検
ワッシャー,ワッシャー,false,1,ワッシャー取付
サイドガード引出し,サイドガード引出し,false,1,左サイドガード引出し修正
ルーフ,ルーフ,false,1,ルーフ右後ろハザードレール鈑金
ろハザードレール,ろハザードレール,false,1,ルーフ右後ろハザードレール鈑金
ホームストッパー,ホームストッパー,false,1,左右ホームストッパー取付
タップ,タップ,false,1,折れ込みボルト取り外しタップ加工
リヤエンジンカバーステー,リヤエンジンカバーステー,false,1,リヤエンジンカバーステー折損取付加工溶接
煽りドア幌骨パイプ入れ,煽りドア幌骨パイプ入れ,false,1,煽りドア幌骨パイプ入れ2本脱着
ウィング 雨漏れ,ウィング 雨漏れ,false,1,ウィング応急雨漏れ修理
荷台幌ロープ,荷台幌ロープ,false,1,荷台幌ロープ取付修理
リンギ入れ亀裂,リンギ入れ亀裂,false,1,リンギ入れ亀裂溶接4ヶ所
フラッシャーレンズ,フラッシャーレンズ,false,1,左フラッシャーレンズ取替
ボデーリヤフェンダー 枚,ボデーリヤフェンダー 枚,false,1,ボデーリヤフェンダー3枚脱着鈑金
燃料コック,燃料コック,false,1,燃料コック2個取替
エアコネクターボルト折れ込み,エアコネクターボルト折れ込み,false,1,エアコネクターボルト折れ込み修理
ろ燃料タンク,ろ燃料タンク,false,1,後ろ燃料タンク修正
部ボルト止め,部ボルト止め,false,1,折損部ボルト止め加工
サイドガード 部 所,サイドガード 部 所,false,1,サイドガード折損部4ヶ所取り付け溶接
ダンプ床面破損部分 所切鉄板,ダンプ床面破損部分 所切鉄板,false,1,ダンプ床面破損部分3ヶ所切鉄板貼付加工溶接
煽りドア表裏破損部分 所 アルミ板,煽りドア表裏破損部分 所 アルミ板,false,1,左煽りドア表裏破損部分2ヶ所応急アルミ板貼付加工
サッシ,サッシ,false,1,サッシ交換
ランチャン,ランチャン,false,1,ランチャン交換
カプラーガイド,カプラーガイド,false,1,左カプラーガイド脱着
ウィングリターンスプリング,ウィングリターンスプリング,false,1,右ウィングリターンスプリング折損切断
幌破損部分補修テープ,幌破損部分補修テープ,false,1,左右幌破損部分補修テープ貼り付け
ホースコック取り換え,ホースコック取り換え,false,1,ホースコック取り換え
平和物流ライニング,平和物流ライニング,false,1,平和物流ライニング張替10枚
ろ工具箱,ろ工具箱,false,1,右後ろ工具箱脱着
突っ張りステー 部分リブ入れ,突っ張りステー 部分リブ入れ,false,1,突っ張りステー2本腐食部分リブ入れ加工溶接
フレーム側ボルト折れ込み,フレーム側ボルト折れ込み,false,1,フレーム側ボルト折れ込み取外し加工
配線ステー,配線ステー,false,1,配線ステー脱着
リヤ泥除けゴム取り換え,リヤ泥除けゴム取り換え,false,1,左右リヤ泥除けゴム取り換え加工
押えブラケット,押えブラケット,false,1,押えブラケット脱着
蝶番ボルト,蝶番ボルト,false,1,蝶番ボルト取付加工
ダンプ鋼板捻じれ直し建付け,ダンプ鋼板捻じれ直し建付け,false,1,ダンプ鋼板捻じれ直し建付け調整
ラジエター折れ込みボルト,ラジエター折れ込みボルト,false,1,ラジエター折れ込みボルト修理
ストリップゴム付替え,ストリップゴム付替え,false,1,ストリップゴム付替え
メインステー,メインステー,false,1,メインステー修正
ラック,ラック,false,1,ラック左ステー製作取替加工溶接
ろタイヤスタッドボルト折れ込み取り換え,ろタイヤスタッドボルト折れ込み取り換え,false,1,右後ろタイヤスタッドボルト折れ込み取り換え加工
軸ショックアブソーバー,軸ショックアブソーバー,false,1,左2軸ショックアブソーバー1本切断取り換え
燃料移し替え,燃料移し替え,false,1,燃料移し替え
コック付替え,コック付替え,false,1,コック付替え
ブラケットステー,ブラケットステー,false,1,ブラケットステー脱着
ライニング錆落とし,ライニング錆落とし,false,1,ライニング錆落とし張替2枚
テールパイプ 部パイプ制作,テールパイプ 部パイプ制作,false,1,テールパイプ折損部パイプ制作取付加工溶接
タイコマフラー 部分パチ当て補修,タイコマフラー 部分パチ当て補修,false,1,タイコマフラー腐食部分パチ当て補修溶接
ピンストッパー,ピンストッパー,false,1,右前ピンストッパー取付加工
ろウェザーストリップゴム貼替,ろウェザーストリップゴム貼替,false,1,右ウィング後ろウェザーストリップゴム貼替加工
所ウェザーストリップゴム,所ウェザーストリップゴム,false,1,ウィング左右3ヶ所ウェザーストリップゴム貼り付け清掃
接着清掃,接着清掃,false,1,接着清掃
煽りキャッチ受けフック製作,煽りキャッチ受けフック製作,false,1,右前煽りキャッチ受けフック製作取付加工溶接
リヤバンパー反射板,リヤバンパー反射板,false,1,リヤバンパー反射板取り付け部錆落とし錆止め塗装
部錆落とし,部錆落とし,false,1,リヤバンパー反射板取り付け部錆落とし錆止め塗装
インタークーラーパイプ亀裂,インタークーラーパイプ亀裂,false,1,インタークーラーパイプ亀裂溶接
鳥居荷掛け,鳥居荷掛け,false,1,鳥居荷掛け折損切断荷掛けブラケット製作取替加工溶接
荷掛けブラケット製作,荷掛けブラケット製作,false,1,鳥居荷掛け折損切断荷掛けブラケット製作取替加工溶接
ボデーキャスターストッパー,ボデーキャスターストッパー,false,1,左右ボデーキャスターストッパー取付溶接
ステンマーカー 製作,ステンマーカー 製作,false,1,ステンマーカー2個製作
泥除けゴム他車より,泥除けゴム他車より,false,1,泥除けゴム他車より取外し
ウィング幌骨,ウィング幌骨,false,1,ウィング幌骨腐食切断取替加工
支柱 曲げ鋼板製作,支柱 曲げ鋼板製作,false,1,支柱腐食曲げ鋼板製作取付加工
蝶番製作,蝶番製作,false,1,蝶番製作取付
材料UD支給,材料UD支給,false,1,材料UD支給
品タンクブラケット 補強,品タンクブラケット 補強,false,1,社外品タンクブラケット2本補強取付
クロスメンバー亀裂ボルト,クロスメンバー亀裂ボルト,false,1,クロスメンバー亀裂ボルト切断取替加工4本
サイドカバー,サイドカバー,false,1,サイドカバー脱着
クラッチブースタースプリング,クラッチブースタースプリング,false,1,クラッチブースタースプリング脱着
リヤバンパー亀裂カット,リヤバンパー亀裂カット,false,1,リヤバンパー亀裂カット溶接
ナンバーブラケットボルト,ナンバーブラケットボルト,false,1,ナンバーブラケットボルト切断取替加工
曲げパイプ製作切替,曲げパイプ製作切替,false,1,サイドブレーキハンドル折損切断曲げパイプ製作切替加工溶接
衝立,衝立,false,1,前衝立折損修正補強製作取付加工溶接
アーチゴム取り換え,アーチゴム取り換え,false,1,左右アーチゴム取り換え
ストライカー取り換え,ストライカー取り換え,false,1,ストライカー取り換え溶接
ドア亀裂,ドア亀裂,false,1,ドア亀裂溶接
ビーム蝶番ボルト,ビーム蝶番ボルト,false,1,ウィングセンタービーム蝶番ボルト折損修理
インターロック,インターロック,false,1,インターロック脱着
アーム補強,アーム補強,false,1,アーム補強取付溶接
三角リフレクター取り換え,三角リフレクター取り換え,false,1,三角リフレクター取り換え
ろセイコーラック破損,ろセイコーラック破損,false,1,左右後ろセイコーラック破損交換
セイコーラックリベット打ち,セイコーラックリベット打ち,false,1,セイコーラックリベット打ち加工
キャスターストッパー mm,キャスターストッパー mm,false,1,左右キャスターストッパー15mm切断
煽りドア開閉補助装置アームブラケット 所,煽りドア開閉補助装置アームブラケット 所,false,1,煽りドア開閉補助装置アームブラケット交換3ヶ所
燃料タンク位置,燃料タンク位置,false,1,燃料タンク位置修正
バンド 取り換え,バンド 取り換え,false,1,バンド2本取り換え
トレーラーフェンダー,トレーラーフェンダー,false,1,トレーラーフェンダー左右前ブラケット脱着折損修正溶接
大型ライニング,大型ライニング,false,1,大型ライニング張替6枚
アウトリガーベアリング,アウトリガーベアリング,false,1,アウトリガーベアリング取替加工
コボレーンスイッチボックス,コボレーンスイッチボックス,false,1,コボレーンスイッチボックス取付加工
荷台ストッパーフック亀裂,荷台ストッパーフック亀裂,false,1,荷台ストッパーフック亀裂溶接
ステー組替,ステー組替,false,1,ステー組替
大型反射板リベット,大型反射板リベット,false,1,左右大型反射板リベット打ち替え
インナーシールボード,インナーシールボード,false,1,インナーシールボード鈑金
ろ煽りドア持込開閉補助装置,ろ煽りドア持込開閉補助装置,false,1,左後ろ煽りドア持込開閉補助装置取替加工
煽りドア持込開閉補助装置,煽りドア持込開閉補助装置,false,1,左前煽りドア持込開閉補助装置取替加工
バックプレートボルト折れ込み,バックプレートボルト折れ込み,false,1,左右バックプレートボルト折れ込み取外し加工12本
スプリングブラケット亀裂,スプリングブラケット亀裂,false,1,スプリングブラケット亀裂溶接
ウィングクッションボルト止め,ウィングクッションボルト止め,false,1,ウィングクッションボルト止め
ブリッジキャブショックアブソーバ,ブリッジキャブショックアブソーバ,false,1,ブリッジキャブショックアブソーバ左右交換
サイドバンパーステー,サイドバンパーステー,false,1,右前サイドバンパーステー脱着折損修理
煽りドア開閉補助装置横根太,煽りドア開閉補助装置横根太,false,1,左右煽りドア開閉補助装置横根太取付ボルト10mm穴掘り加工2本取替
ボルト mm穴掘り,ボルト mm穴掘り,false,1,左右煽りドア開閉補助装置横根太取付ボルト10mm穴掘り加工2本取替
mm× mmアングル (UD在庫),mm× mmアングル (UD在庫),false,1,3mm×30mmアングル1本(UD在庫)
ミリボルトASSY セット(部品課支給),ミリボルトASSY セット(部品課支給),false,1,8ミリボルトASSY24セット(部品課支給)
スプリングニップル,スプリングニップル,false,1,右前スプリングニップル折損取り外し取替加工
ピラースポンジ両面テープ,ピラースポンジ両面テープ,false,1,ピラースポンジ両面テープ取り外し仕上げ
コーナーパイプ 製作切替,コーナーパイプ 製作切替,false,1,左サイドガード後コーナーパイプ2本製作切替加工溶接
亀裂 所,亀裂 所,false,1,亀裂3ヶ所溶接
