id,invoice_id,line_no,sub_no,raw_label_part,action,target,unit_price,quantity,amount,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at,record_type,raw_label_full,set_name,other,is_latest
7150,25033289-1,1,4,タイヤ灯脱着,脱着,タイヤ灯,,1,,false,0.90,自動変換,,,,set_child,左ステンレスサイドガード脱着曲がり直し・ステイ脱着曲がり直し・仕切り板脱着曲がり直し・タイヤ灯脱着・スペアタイヤ脱着,左ステンレスサイドガード脱着曲がり直し 他（5点）,,true
7151,25033289-1,1,5,スペアタイヤ脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,左ステンレスサイドガード脱着曲がり直し・ステイ脱着曲がり直し・仕切り板脱着曲がり直し・タイヤ灯脱着・スペアタイヤ脱着,左ステンレスサイドガード脱着曲がり直し 他（5点）,,true
7152,25033289-1,2,1,左ステンフェンダー研磨仕上げ,仕上げ・研磨,,28000,1,28000,false,0.90,自動変換,,,,individual,左ステンフェンダー研磨仕上げ,,,true
7153,25033289-1,3,0,作業部分さび止め塗装 他（2点）,塗装,,12000,1,12000,false,0.90,自動変換,,,,set_parent,作業部分さび止め・赤塗装,作業部分さび止め塗装 他（2点）,,true
7154,25033289-1,3,1,作業部分さび止め塗装,塗装,,,1,,false,0.90,自動変換,,,,set_child,作業部分さび止め・赤塗装,作業部分さび止め塗装 他（2点）,,true
7155,25033289-1,3,2,赤塗装,塗装,,,1,,false,0.90,自動変換,,,,set_child,作業部分さび止め・赤塗装,作業部分さび止め塗装 他（2点）,,true
7156,25033290-1,1,0,左作業灯ステイ折損補強取付溶接修理 他（2点）,修理,,15000,1,15000,false,0.90,自動変換,,,,set_parent,左作業灯ステイ折損補強取付溶接・配線修理,左作業灯ステイ折損補強取付溶接修理 他（2点）,,true
7157,25033290-1,1,1,左作業灯ステイ折損補強取付溶接,取付・溶接,,,1,,false,0.90,自動変換,,,,set_child,左作業灯ステイ折損補強取付溶接・配線修理,左作業灯ステイ折損補強取付溶接修理 他（2点）,,true
7158,25033290-1,1,2,配線修理,修理,,,1,,false,0.90,自動変換,,,,set_child,左作業灯ステイ折損補強取付溶接・配線修理,左作業灯ステイ折損補強取付溶接修理 他（2点）,,true
7159,25033291-1,1,0,ニップル脱着清掃 他（2点）,清掃,,10000,1,10000,false,0.90,自動変換,,,,set_parent,ニップル脱着・可動部清掃作業,ニップル脱着清掃 他（2点）,,true
7160,25033291-1,1,1,ニップル脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,ニップル脱着・可動部清掃作業,ニップル脱着清掃 他（2点）,,true
7161,25033291-1,1,2,可動部清掃作業,清掃,,,1,,false,0.90,自動変換,,,,set_child,ニップル脱着・可動部清掃作業,ニップル脱着清掃 他（2点）,,true
7162,25033292-1,1,0,右サイドガードステイ応急曲がり直し折損溶接 他（2点）,溶接,,25000,1,25000,false,0.90,自動変換,,,,set_parent,右サイドガードステイ応急曲がり直し折損溶接・フェンダー応急修理ステイ折損溶接,右サイドガードステイ応急曲がり直し折損溶接 他（2点）,,true
7163,25033292-1,1,1,右サイドガードステイ応急曲がり直し折損溶接,曲がり直し・溶接,サイドガード,,1,,false,0.90,自動変換,,,,set_child,右サイドガードステイ応急曲がり直し折損溶接・フェンダー応急修理ステイ折損溶接,右サイドガードステイ応急曲がり直し折損溶接 他（2点）,,true
7164,25033292-1,1,2,フェンダー応急修理ステイ折損溶接,修理・溶接,,,1,,false,0.90,自動変換,,,,set_child,右サイドガードステイ応急曲がり直し折損溶接・フェンダー応急修理ステイ折損溶接,右サイドガードステイ応急曲がり直し折損溶接 他（2点）,,true
7165,25033293-1,1,0,コーナーパネル脱着修正 他（3点）,修正,,18000,1,18000,false,0.90,自動変換,,,,set_parent,コーナーパネル脱着・ドアヒンジ交換・取り付け部分修正,コーナーパネル脱着修正 他（3点）,,true
7166,25033293-1,1,1,コーナーパネル脱着,脱着,コーナーパネル,,1,,false,0.90,自動変換,,,,set_child,コーナーパネル脱着・ドアヒンジ交換・取り付け部分修正,コーナーパネル脱着修正 他（3点）,,true
7167,25033293-1,1,2,ドアヒンジ交換,交換,ドア,,1,,false,0.90,自動変換,,,,set_child,コーナーパネル脱着・ドアヒンジ交換・取り付け部分修正,コーナーパネル脱着修正 他（3点）,,true
7168,25033293-1,1,3,取り付け部分修正,修正,,,1,,false,0.90,自動変換,,,,set_child,コーナーパネル脱着・ドアヒンジ交換・取り付け部分修正,コーナーパネル脱着修正 他（3点）,,true
7169,25033293-1,2,0,右ドア内張脱着取替 他（2点）,取替,,16000,1,16000,false,0.90,自動変換,,,,set_parent,右ドア内張脱着・ラッチ取替,右ドア内張脱着取替 他（2点）,,true
7170,25033293-1,2,1,右ドア内張脱着,脱着,ドア,,1,,false,0.90,自動変換,,,,set_child,右ドア内張脱着・ラッチ取替,右ドア内張脱着取替 他（2点）,,true
7171,25033293-1,2,2,ラッチ取替,取替,,,1,,false,0.90,自動変換,,,,set_child,右ドア内張脱着・ラッチ取替,右ドア内張脱着取替 他（2点）,,true
7172,25033294-1,1,0,左テールランプ脱着交換 他（2点）,交換,,8000,1,8000,false,0.90,自動変換,,,,set_parent,左テールランプ脱着・ブッシュ切断交換,左テールランプ脱着交換 他（2点）,,true
7173,25033294-1,1,1,左テールランプ脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,左テールランプ脱着・ブッシュ切断交換,左テールランプ脱着交換 他（2点）,,true
7174,25033294-1,1,2,ブッシュ切断交換,交換・切断,,,1,,false,0.90,自動変換,,,,set_child,左テールランプ脱着・ブッシュ切断交換,左テールランプ脱着交換 他（2点）,,true
7175,25033294-2,1,0,左テールランプ脱着交換 他（2点）,交換,,8800,1,8800,false,0.90,自動変換,,,,set_parent,左テールランプ脱着・ブッシュ切断交換,左テールランプ脱着交換 他（2点）,,true
7176,25033294-2,1,1,左テールランプ脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,左テールランプ脱着・ブッシュ切断交換,左テールランプ脱着交換 他（2点）,,true
7177,25033294-2,1,2,ブッシュ切断交換,交換・切断,,,1,,false,0.90,自動変換,,,,set_child,左テールランプ脱着・ブッシュ切断交換,左テールランプ脱着交換 他（2点）,,true
7178,25033295-1,1,0,燃料タンク2個脱着取替 他（2点）,取替,,22000,1,22000,false,0.90,自動変換,,,,set_parent,燃料タンク2個脱着・渡りコック2個取替,燃料タンク2個脱着取替 他（2点）,,true
7179,25033295-1,1,1,燃料タンク2個脱着,脱着,燃料タンク,,1,,false,0.90,自動変換,,,,set_child,燃料タンク2個脱着・渡りコック2個取替,燃料タンク2個脱着取替 他（2点）,,true
7180,25033295-1,1,2,渡りコック2個取替,取替,,,1,,false,0.90,自動変換,,,,set_child,燃料タンク2個脱着・渡りコック2個取替,燃料タンク2個脱着取替 他（2点）,,true
7181,25033296-1,1,0,パイプ1本点検溶接 他（2点）,溶接,,12000,1,12000,false,0.90,自動変換,,,,set_parent,パイプ1本点検・1本穴埋め溶接,パイプ1本点検溶接 他（2点）,,true
7182,25033296-1,1,1,パイプ1本点検,点検,パイプ,,1,,false,0.90,自動変換,,,,set_child,パイプ1本点検・1本穴埋め溶接,パイプ1本点検溶接 他（2点）,,true
7183,25033296-1,1,2,1本穴埋め溶接,溶接,,,1,,false,0.90,自動変換,,,,set_child,パイプ1本点検・1本穴埋め溶接,パイプ1本点検溶接 他（2点）,,true
7184,25033297-1,1,0,左踊場脱着加工 他（2点）,加工,,12000,1,12000,false,0.90,自動変換,,,,set_parent,左踊場脱着・ボルト折れ込み取り換え加工,左踊場脱着加工 他（2点）,,true
7185,25033297-1,1,1,左踊場脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,左踊場脱着・ボルト折れ込み取り換え加工,左踊場脱着加工 他（2点）,,true
7186,25033297-1,1,2,ボルト折れ込み取り換え加工,加工,,,1,,false,0.90,自動変換,,,,set_child,左踊場脱着・ボルト折れ込み取り換え加工,左踊場脱着加工 他（2点）,,true
7187,25033298-1,1,0,リヤゲートキャッチ分解曲がり直しロックボール修正 他（3点）,修正,,38000,1,38000,false,0.90,自動変換,,,,set_parent,リヤゲートキャッチ分解曲がり直しロックボール・スプリング取り換え加工・ハンドル折損修正取付溶接,リヤゲートキャッチ分解曲がり直しロックボール修正 他（3点）,,true
7188,25033298-1,1,1,リヤゲートキャッチ分解曲がり直しロックボール,曲がり直し・分解,,,1,,false,0.90,自動変換,,,,set_child,リヤゲートキャッチ分解曲がり直しロックボール・スプリング取り換え加工・ハンドル折損修正取付溶接,リヤゲートキャッチ分解曲がり直しロックボール修正 他（3点）,,true
7189,25033298-1,1,2,スプリング取り換え加工,加工,,,1,,false,0.90,自動変換,,,,set_child,リヤゲートキャッチ分解曲がり直しロックボール・スプリング取り換え加工・ハンドル折損修正取付溶接,リヤゲートキャッチ分解曲がり直しロックボール修正 他（3点）,,true
7190,25033298-1,1,3,ハンドル折損修正取付溶接,修正・取付・溶接,ハンドル,,1,,false,0.90,自動変換,,,,set_child,リヤゲートキャッチ分解曲がり直しロックボール・スプリング取り換え加工・ハンドル折損修正取付溶接,リヤゲートキャッチ分解曲がり直しロックボール修正 他（3点）,,true
7191,25033299-1,1,0,キャブフロントステイ左右脱着交換 他（2点）,交換,,16000,1,16000,false,0.90,自動変換,,,,set_parent,キャブフロントステイ左右脱着・ショックアブソーバ左右交換,キャブフロントステイ左右脱着交換 他（2点）,,true
7192,25033299-1,1,1,キャブフロントステイ左右脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,キャブフロントステイ左右脱着・ショックアブソーバ左右交換,キャブフロントステイ左右脱着交換 他（2点）,,true
7193,25033299-1,1,2,ショックアブソーバ左右交換,交換,,,1,,false,0.90,自動変換,,,,set_child,キャブフロントステイ左右脱着・ショックアブソーバ左右交換,キャブフロントステイ左右脱着交換 他（2点）,,true
7194,25033300-1,1,1,燃料タンクバンド1本切断取替,切断・取替,燃料タンク,3500,1,3500,false,0.90,自動変換,,,,individual,燃料タンクバンド1本切断取替,,,true
7195,25033301-1,1,1,カプラースイッチ加工,加工,,12000,1,12000,false,0.90,自動変換,,,,individual,カプラースイッチ加工,,,true
7196,25033302-1,1,1,コンプレッサー排気管製作,製作,コンプレッサー,38000,1,38000,false,0.90,自動変換,,,,individual,コンプレッサー排気管製作,,,true
7197,25033303-1,1,1,左右フロントリーフバンド折損修正溶接,修正・溶接,,18000,1,18000,false,0.90,自動変換,,,,individual,左右フロントリーフバンド折損修正溶接,,,true
7198,25033304-1,1,0,インナーバンパー修正 他（6点）,修正,,32000,1,32000,false,0.90,自動変換,,,,set_parent,インナーバンパー・右フィニッシャー・エンドカバー・ヘッドライト交換・部品組替・左ステップブラケット脱着修正,インナーバンパー修正 他（6点）,,true
7199,25033304-1,1,1,インナーバンパー修正,修正,インナーバンパー,,1,,false,0.90,自動変換,,,,set_child,インナーバンパー・右フィニッシャー・エンドカバー・ヘッドライト交換・部品組替・左ステップブラケット脱着修正,インナーバンパー修正 他（6点）,,true
7200,25033304-1,1,2,右フィニッシャー修正,修正,,,1,,false,0.90,自動変換,,,,set_child,インナーバンパー・右フィニッシャー・エンドカバー・ヘッドライト交換・部品組替・左ステップブラケット脱着修正,インナーバンパー修正 他（6点）,,true
7201,25033304-1,1,3,エンドカバー,カバー,エンドカバー,,1,,false,0.90,自動変換,,,,set_child,インナーバンパー・右フィニッシャー・エンドカバー・ヘッドライト交換・部品組替・左ステップブラケット脱着修正,インナーバンパー修正 他（6点）,,true
7202,25033304-1,1,4,ヘッドライト交換,交換,ヘッドライト,,1,,false,0.90,自動変換,,,,set_child,インナーバンパー・右フィニッシャー・エンドカバー・ヘッドライト交換・部品組替・左ステップブラケット脱着修正,インナーバンパー修正 他（6点）,,true
7203,25033304-1,1,5,部品組替,組替,,,1,,false,0.90,自動変換,,,,set_child,インナーバンパー・右フィニッシャー・エンドカバー・ヘッドライト交換・部品組替・左ステップブラケット脱着修正,インナーバンパー修正 他（6点）,,true
7204,25033304-1,1,6,左ステップブラケット脱着修正,修正・脱着,ブラケット,,1,,false,0.90,自動変換,,,,set_child,インナーバンパー・右フィニッシャー・エンドカバー・ヘッドライト交換・部品組替・左ステップブラケット脱着修正,インナーバンパー修正 他（6点）,,true
7205,25033304-1,2,0,右ファーストステップ取替 他（3点）,取替,,18000,1,18000,false,0.90,自動変換,,,,set_parent,右ファーストステップ・カバー・ブラケット取替,右ファーストステップ取替 他（3点）,,true
7206,25033304-1,2,1,右ファーストステップ取替,取替,ファーストステップ,,1,,false,0.90,自動変換,,,,set_child,右ファーストステップ・カバー・ブラケット取替,右ファーストステップ取替 他（3点）,,true
7207,25033304-1,2,2,カバー,カバー,,,1,,false,0.90,自動変換,,,,set_child,右ファーストステップ・カバー・ブラケット取替,右ファーストステップ取替 他（3点）,,true
7208,25033304-1,2,3,ブラケット取替,取替,ブラケット,,1,,false,0.90,自動変換,,,,set_child,右ファーストステップ・カバー・ブラケット取替,右ファーストステップ取替 他（3点）,,true
7209,25033304-1,3,1,右タイヤハウスカバー取替取り付け部分修正,カバー・修正・取替,タイヤハウスカバー,7500,1,7500,false,0.90,自動変換,,,,individual,右タイヤハウスカバー取替取り付け部分修正,,,true
7210,25033304-1,4,0,右セカンドステップ修正 他（4点）,修正,,12000,1,12000,false,0.90,自動変換,,,,set_parent,右セカンドステップ・ロアフェンダー・ステップライト交換・取り付け部分修正,右セカンドステップ修正 他（4点）,,true
7211,25033304-1,4,1,右セカンドステップ修正,修正,セカンドステップ,,1,,false,0.90,自動変換,,,,set_child,右セカンドステップ・ロアフェンダー・ステップライト交換・取り付け部分修正,右セカンドステップ修正 他（4点）,,true
7212,25033304-1,4,2,ロアフェンダー修正,修正,ロアフェンダー,,1,,false,0.90,自動変換,,,,set_child,右セカンドステップ・ロアフェンダー・ステップライト交換・取り付け部分修正,右セカンドステップ修正 他（4点）,,true
7213,25033304-1,4,3,ステップライト交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右セカンドステップ・ロアフェンダー・ステップライト交換・取り付け部分修正,右セカンドステップ修正 他（4点）,,true
7214,25033304-1,4,4,取り付け部分修正,修正,,,1,,false,0.90,自動変換,,,,set_child,右セカンドステップ・ロアフェンダー・ステップライト交換・取り付け部分修正,右セカンドステップ修正 他（4点）,,true
7215,25033304-1,5,0,右スカッフプレート交換 他（5点）,交換,,22000,1,22000,false,0.90,自動変換,,,,set_parent,右スカッフプレート・ドライバーシート・フロアーマット・脱着・ウェザーストリップゴム交換,右スカッフプレート交換 他（5点）,,true
7216,25033304-1,5,1,右スカッフプレート交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右スカッフプレート・ドライバーシート・フロアーマット・脱着・ウェザーストリップゴム交換,右スカッフプレート交換 他（5点）,,true
7217,25033304-1,5,2,ドライバーシート交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右スカッフプレート・ドライバーシート・フロアーマット・脱着・ウェザーストリップゴム交換,右スカッフプレート交換 他（5点）,,true
7218,25033304-1,5,3,フロアーマット交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右スカッフプレート・ドライバーシート・フロアーマット・脱着・ウェザーストリップゴム交換,右スカッフプレート交換 他（5点）,,true
7219,25033304-1,5,4,脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,右スカッフプレート・ドライバーシート・フロアーマット・脱着・ウェザーストリップゴム交換,右スカッフプレート交換 他（5点）,,true
7220,25033304-1,5,5,ウェザーストリップゴム交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右スカッフプレート・ドライバーシート・フロアーマット・脱着・ウェザーストリップゴム交換,右スカッフプレート交換 他（5点）,,true
7221,25033304-1,6,0,アクセルペダル脱着 他（6点）,脱着,,38000,1,38000,false,0.90,自動変換,,,,set_parent,アクセルペダル・ブレーキユニット・ハンドルカバー・ダンプレバー・ホーン・ワイヤー脱着,アクセルペダル脱着 他（6点）,,true
7222,25033304-1,6,1,アクセルペダル脱着,脱着,ペダル,,1,,false,0.90,自動変換,,,,set_child,アクセルペダル・ブレーキユニット・ハンドルカバー・ダンプレバー・ホーン・ワイヤー脱着,アクセルペダル脱着 他（6点）,,true
7223,25033304-1,6,2,ブレーキユニット脱着,脱着,ブレーキ,,1,,false,0.90,自動変換,,,,set_child,アクセルペダル・ブレーキユニット・ハンドルカバー・ダンプレバー・ホーン・ワイヤー脱着,アクセルペダル脱着 他（6点）,,true
7224,25033304-1,6,3,ハンドルカバー,カバー,ハンドル,,1,,false,0.90,自動変換,,,,set_child,アクセルペダル・ブレーキユニット・ハンドルカバー・ダンプレバー・ホーン・ワイヤー脱着,アクセルペダル脱着 他（6点）,,true
7225,25033304-1,6,4,ダンプレバー脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,アクセルペダル・ブレーキユニット・ハンドルカバー・ダンプレバー・ホーン・ワイヤー脱着,アクセルペダル脱着 他（6点）,,true
7226,25033304-1,6,5,ホーン脱着,脱着,ホーン,,1,,false,0.90,自動変換,,,,set_child,アクセルペダル・ブレーキユニット・ハンドルカバー・ダンプレバー・ホーン・ワイヤー脱着,アクセルペダル脱着 他（6点）,,true
7227,25033304-1,6,6,ワイヤー脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,アクセルペダル・ブレーキユニット・ハンドルカバー・ダンプレバー・ホーン・ワイヤー脱着,アクセルペダル脱着 他（6点）,,true
7228,25033304-1,7,0,右アッパーフェンダー修正 他（3点）,修正,,12000,1,12000,false,0.90,自動変換,,,,set_parent,右アッパーフェンダー・スプラッシュシールゴム交換・取り付け部分修正,右アッパーフェンダー修正 他（3点）,,true
7229,25033304-1,7,1,右アッパーフェンダー修正,修正,アッパーフェンダー,,1,,false,0.90,自動変換,,,,set_child,右アッパーフェンダー・スプラッシュシールゴム交換・取り付け部分修正,右アッパーフェンダー修正 他（3点）,,true
7230,25033304-1,7,2,スプラッシュシールゴム交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右アッパーフェンダー・スプラッシュシールゴム交換・取り付け部分修正,右アッパーフェンダー修正 他（3点）,,true
7231,25033304-1,7,3,取り付け部分修正,修正,,,1,,false,0.90,自動変換,,,,set_child,右アッパーフェンダー・スプラッシュシールゴム交換・取り付け部分修正,右アッパーフェンダー修正 他（3点）,,true
7232,25033304-1,8,0,右ドアーパネル組替 他（6点）,組替,,42000,1,42000,false,0.90,自動変換,,,,set_parent,右ドアーパネル・レギュレター・バイザー・フラッシャー・ミラーアーム交換・部品組替,右ドアーパネル組替 他（6点）,,true
7233,25033304-1,8,1,右ドアーパネル組替,組替,ドア,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル・レギュレター・バイザー・フラッシャー・ミラーアーム交換・部品組替,右ドアーパネル組替 他（6点）,,true
7234,25033304-1,8,2,レギュレター組替,組替,,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル・レギュレター・バイザー・フラッシャー・ミラーアーム交換・部品組替,右ドアーパネル組替 他（6点）,,true
7235,25033304-1,8,3,バイザー組替,組替,,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル・レギュレター・バイザー・フラッシャー・ミラーアーム交換・部品組替,右ドアーパネル組替 他（6点）,,true
7236,25033304-1,8,4,フラッシャー組替,組替,,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル・レギュレター・バイザー・フラッシャー・ミラーアーム交換・部品組替,右ドアーパネル組替 他（6点）,,true
7237,25033304-1,8,5,ミラーアーム交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル・レギュレター・バイザー・フラッシャー・ミラーアーム交換・部品組替,右ドアーパネル組替 他（6点）,,true
7238,25033304-1,8,6,部品組替,組替,,,1,,false,0.90,自動変換,,,,set_child,右ドアーパネル・レギュレター・バイザー・フラッシャー・ミラーアーム交換・部品組替,右ドアーパネル組替 他（6点）,,true
7239,25033304-1,9,0,右コーナーパネル交換修正 他（2点）,修正,,9000,1,9000,false,0.90,自動変換,,,,set_parent,右コーナーパネル交換・取り付け部分修正,右コーナーパネル交換修正 他（2点）,,true
7240,25033304-1,9,1,右コーナーパネル交換,交換,コーナーパネル,,1,,false,0.90,自動変換,,,,set_child,右コーナーパネル交換・取り付け部分修正,右コーナーパネル交換修正 他（2点）,,true
7241,25033304-1,9,2,取り付け部分修正,修正,,,1,,false,0.90,自動変換,,,,set_child,右コーナーパネル交換・取り付け部分修正,右コーナーパネル交換修正 他（2点）,,true
7242,25033304-1,10,1,右ピラー切り替え鈑金,鈑金,,85000,1,85000,false,0.90,自動変換,,,,individual,右ピラー切り替え鈑金,,,true
7243,25033304-1,11,0,右インナーシールサイドパネル交換 他（3点）,交換,,62000,1,62000,false,0.90,自動変換,,,,set_parent,右インナーシールサイドパネル・スプラッシュボード・ステイ交換鈑金,右インナーシールサイドパネル交換 他（3点）,,true
7244,25033304-1,11,1,右インナーシールサイドパネル交換,交換,サイドパネル,,1,,false,0.90,自動変換,,,,set_child,右インナーシールサイドパネル・スプラッシュボード・ステイ交換鈑金,右インナーシールサイドパネル交換 他（3点）,,true
7245,25033304-1,11,2,スプラッシュボード交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右インナーシールサイドパネル・スプラッシュボード・ステイ交換鈑金,右インナーシールサイドパネル交換 他（3点）,,true
7246,25033304-1,11,3,ステイ交換鈑金,交換・鈑金,,,1,,false,0.90,自動変換,,,,set_child,右インナーシールサイドパネル・スプラッシュボード・ステイ交換鈑金,右インナーシールサイドパネル交換 他（3点）,,true
7247,25033304-1,12,1,フロアーパネル鈑金,鈑金,,46000,1,46000,false,0.90,自動変換,,,,individual,フロアーパネル鈑金,,,true
7248,25033304-1,13,0,アンテナ修正 他（3点）,修正,,18000,1,18000,false,0.90,自動変換,,,,set_parent,アンテナ・ドアスイッチ・フロントリッド脱着修正,アンテナ修正 他（3点）,,true
7249,25033304-1,13,1,アンテナ修正,修正,,,1,,false,0.90,自動変換,,,,set_child,アンテナ・ドアスイッチ・フロントリッド脱着修正,アンテナ修正 他（3点）,,true
7250,25033304-1,13,2,ドアスイッチ修正,修正,ドア,,1,,false,0.90,自動変換,,,,set_child,アンテナ・ドアスイッチ・フロントリッド脱着修正,アンテナ修正 他（3点）,,true
7251,25033304-1,13,3,フロントリッド脱着修正,修正・脱着,,,1,,false,0.90,自動変換,,,,set_child,アンテナ・ドアスイッチ・フロントリッド脱着修正,アンテナ修正 他（3点）,,true
7252,25033305-1,1,0,右サイドフラッシャー脱着ボルト取替加工 他（3点）,加工,,18000,1,18000,false,0.90,自動変換,,,,set_parent,右サイドフラッシャー脱着ボルト取替加工・ステイ取付加工溶接・塗装,右サイドフラッシャー脱着ボルト取替加工 他（3点）,,true
7253,25033305-1,1,1,右サイドフラッシャー脱着ボルト取替加工,加工・取替・脱着,,,1,,false,0.90,自動変換,,,,set_child,右サイドフラッシャー脱着ボルト取替加工・ステイ取付加工溶接・塗装,右サイドフラッシャー脱着ボルト取替加工 他（3点）,,true
7254,25033305-1,1,2,ステイ取付加工溶接,加工・取付・溶接,,,1,,false,0.90,自動変換,,,,set_child,右サイドフラッシャー脱着ボルト取替加工・ステイ取付加工溶接・塗装,右サイドフラッシャー脱着ボルト取替加工 他（3点）,,true
7255,25033305-1,1,3,塗装,塗装,,,1,,false,0.90,自動変換,,,,set_child,右サイドフラッシャー脱着ボルト取替加工・ステイ取付加工溶接・塗装,右サイドフラッシャー脱着ボルト取替加工 他（3点）,,true
7256,25033306-1,1,0,リヤナンバーブラケット鈑金取替 他（3点）,取替,,18000,1,18000,false,0.90,自動変換,,,,set_parent,リヤナンバーブラケット鈑金・ナンバー灯交換・折損ボルト取替,リヤナンバーブラケット鈑金取替 他（3点）,,true
7257,25033306-1,1,1,リヤナンバーブラケット鈑金,鈑金,ブラケット,,1,,false,0.90,自動変換,,,,set_child,リヤナンバーブラケット鈑金・ナンバー灯交換・折損ボルト取替,リヤナンバーブラケット鈑金取替 他（3点）,,true
7258,25033306-1,1,2,ナンバー灯交換,交換,,,1,,false,0.90,自動変換,,,,set_child,リヤナンバーブラケット鈑金・ナンバー灯交換・折損ボルト取替,リヤナンバーブラケット鈑金取替 他（3点）,,true
7259,25033306-1,1,3,折損ボルト取替,取替,,,1,,false,0.90,自動変換,,,,set_child,リヤナンバーブラケット鈑金・ナンバー灯交換・折損ボルト取替,リヤナンバーブラケット鈑金取替 他（3点）,,true
7260,25033307-1,1,1,可動リヤバンパーシリンダー応急取付溶接,取付・溶接,,15000,1,15000,false,0.90,自動変換,,,,individual,可動リヤバンパーシリンダー応急取付溶接,,,true
7261,25033308-1,1,0,右マッドガード取替 他（3点）,取替,,16000,1,16000,false,0.90,自動変換,,,,set_parent,右マッドガード・エンジンカバー脱着・ジャバラパイプ取替,右マッドガード取替 他（3点）,,true
7262,25033308-1,1,1,右マッドガード取替,取替,マッドガード,,1,,false,0.90,自動変換,,,,set_child,右マッドガード・エンジンカバー脱着・ジャバラパイプ取替,右マッドガード取替 他（3点）,,true
7263,25033308-1,1,2,エンジンカバー脱着,カバー・脱着,エンジンカバー・エンジン,,1,,false,0.90,自動変換,,,,set_child,右マッドガード・エンジンカバー脱着・ジャバラパイプ取替,右マッドガード取替 他（3点）,,true
7264,25033308-1,1,3,ジャバラパイプ取替,取替,パイプ,,1,,false,0.90,自動変換,,,,set_child,右マッドガード・エンジンカバー脱着・ジャバラパイプ取替,右マッドガード取替 他（3点）,,true
7265,25033309-1,1,0,右ミラーアーム点検 他（2点）,,,5000,1,5000,false,0.90,自動変換,,,,set_parent,右ミラーアーム点検・マス締め,右ミラーアーム点検 他（2点）,,true
7266,25033309-1,1,1,右ミラーアーム点検,点検,,,1,,false,0.90,自動変換,,,,set_child,右ミラーアーム点検・マス締め,右ミラーアーム点検 他（2点）,,true
7267,25033309-1,1,2,マス締め,,,,1,,false,0.90,自動変換,,,,set_child,右ミラーアーム点検・マス締め,右ミラーアーム点検 他（2点）,,true
7268,25033310-1,1,0,右前ウィングキャッチ交換 他（2点）,交換,,8000,1,8000,false,0.90,自動変換,,,,set_parent,右前ウィングキャッチ・キャッチ受け交換,右前ウィングキャッチ交換 他（2点）,,true
7269,25033310-1,1,1,右前ウィングキャッチ交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右前ウィングキャッチ・キャッチ受け交換,右前ウィングキャッチ交換 他（2点）,,true
7270,25033310-1,1,2,キャッチ受け交換,交換,,,1,,false,0.90,自動変換,,,,set_child,右前ウィングキャッチ・キャッチ受け交換,右前ウィングキャッチ交換 他（2点）,,true
7271,25033311-1,1,1,ウィング蝶番2番目左右2カ所破損部分補強製作取付修理,修理・取付・製作,,42000,1,42000,false,0.90,自動変換,,,,individual,ウィング蝶番2番目左右2カ所破損部分補強製作取付修理,,,true
7272,25033311-1,2,1,センタービーム前後2ヵ所修正折損ボルト取替加工,修正・加工・取替,,48000,1,48000,false,0.90,自動変換,,,,individual,センタービーム前後2ヵ所修正折損ボルト取替加工,,,true
7273,25033311-1,3,1,12㎜ボルト8本　UD在庫品,,,0,0,0,false,0.90,自動変換,,,,individual,12㎜ボルト8本　UD在庫品,,,true
7274,25033312-1,1,0,躍場左側縞鋼板取替 他（5点）,取替,,24000,1,24000,false,0.90,自動変換,,,,set_parent,躍場左側縞鋼板・左サイドガード脱着・ボルト折れ込み修理・燃料タンク位置替え・タンクバンド２本取替,躍場左側縞鋼板取替 他（5点）,,true
7275,25033312-1,1,1,躍場左側縞鋼板取替,取替,,,1,,false,0.90,自動変換,,,,set_child,躍場左側縞鋼板・左サイドガード脱着・ボルト折れ込み修理・燃料タンク位置替え・タンクバンド２本取替,躍場左側縞鋼板取替 他（5点）,,true
